Churn,gender,SeniorCitizen,Partner,Dependents,FamilySize,PhoneService,MultipleLines,InternetService,Is_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,MonthlyChargesPerHead,Contract,Is_Contract_Locked
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,50,108.55,54.275,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),72,105.0,52.5,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,92.0,46.0,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,Yes,No,No,No,Electronic check,66,89.0,44.5,One year,1
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,Yes,Electronic check,20,73.65,36.825,Month-to-month,0
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,Yes,No,No,Yes,Mailed check,4,80.6,40.3,Month-to-month,0
False,Male,0,Yes,No,2,No,No,DSL,1,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),62,39.0,19.5,Two year,1
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,No,Electronic check,59,85.55,42.775,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),72,98.2,49.1,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,67,111.25,55.625,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,Yes,No,No,Yes,Credit card (automatic),63,81.2,40.6,One year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),71,116.1,58.05,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),50,94.4,47.2,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),56,105.6,52.8,One year,1
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,73.55,36.775,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),60,24.15,12.075,One year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,16,75.4,37.7,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),63,79.7,39.85,One year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),72,19.3,9.65,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,4,83.25,41.625,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),65,108.05,54.025,One year,1
False,Female,0,Yes,No,2,No,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),72,65.5,32.75,Two year,1
True,Male,0,Yes,No,2,Yes,No,DSL,1,No,No,No,No,No,No,No,Credit card (automatic),1,44.7,22.35,Month-to-month,0
False,Male,1,Yes,No,2,No,No,DSL,1,Yes,No,No,No,No,No,No,Bank transfer (automatic),7,29.8,14.9,Month-to-month,0
False,Male,1,Yes,No,2,Yes,No,DSL,1,Yes,No,No,No,Yes,No,No,Bank transfer (automatic),8,60.9,30.45,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),49,93.85,46.925,Month-to-month,0
True,Male,1,Yes,No,2,No,No,DSL,1,No,Yes,No,No,No,No,Yes,Electronic check,44,30.35,15.175,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,62,103.75,51.875,One year,1
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),33,80.6,40.3,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,Yes,No,No,No,No,Bank transfer (automatic),56,80.3,40.15,Two year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),72,20.7,10.35,Two year,1
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,27,75.5,37.75,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),53,95.85,47.925,One year,1
False,Male,1,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Electronic check,23,20.75,10.375,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Mailed check,71,80.1,40.05,Two year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Mailed check,28,54.35,27.175,One year,1
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,No,No,Yes,Yes,Electronic check,45,86.1,43.05,Month-to-month,0
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),60,110.0,55.0,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),62,23.65,11.825,Two year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),71,81.85,40.925,Two year,1
False,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,56,80.9,40.45,One year,1
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,Electronic check,38,79.45,39.725,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),40,97.1,48.55,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,72,112.4,56.2,Two year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,No,Yes,No,No,No,Bank transfer (automatic),34,50.2,25.1,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,47,19.65,9.825,Two year,1
False,Male,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,Yes,No,Yes,Yes,Electronic check,24,89.25,44.625,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),49,99.05,49.525,Month-to-month,0
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,46,98.85,49.425,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),17,100.45,50.225,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),70,64.95,32.475,Two year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),7,81.25,40.625,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,9,79.75,39.875,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),69,24.25,12.125,Two year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,No,Yes,No,No,No,No,Yes,Mailed check,40,50.15,25.075,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,No,Yes,Credit card (automatic),37,78.95,39.475,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),32,98.85,49.425,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,39,105.65,52.825,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,No,No,Yes,No,Yes,Bank transfer (automatic),14,64.7,32.35,Month-to-month,0
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),11,104.05,52.025,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,114.65,57.325,Two year,1
False,Male,1,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,14,19.65,9.825,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,No,Yes,No,No,No,No,No,Credit card (automatic),18,56.8,28.4,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),32,75.5,37.75,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,No,Yes,No,Yes,No,Yes,Mailed check,52,64.3,32.15,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,No,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),70,76.1,38.05,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),62,97.95,48.975,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),60,94.1,47.05,Month-to-month,0
True,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,3,80.4,40.2,Month-to-month,0
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Electronic check,23,95.1,47.55,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),71,82.7,41.35,Two year,1
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,60,94.4,47.2,One year,1
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,No,Yes,Electronic check,43,94.3,47.15,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,Yes,Yes,Yes,Yes,Electronic check,53,93.45,46.725,One year,1
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),58,61.05,30.525,One year,1
False,Female,1,Yes,No,2,Yes,No,DSL,1,No,Yes,No,No,No,Yes,Yes,Electronic check,20,60.0,30.0,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,66,85.25,42.625,Two year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),15,19.45,9.725,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,No,No,No,No,No,Electronic check,17,78.9,39.45,Month-to-month,0
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),53,94.25,47.125,One year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,No,No,Yes,Electronic check,56,93.15,46.575,One year,1
False,Male,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),62,23.75,11.875,One year,1
True,Female,0,Yes,No,2,No,No,DSL,1,No,No,No,Yes,Yes,Yes,Yes,Electronic check,16,49.95,24.975,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),72,24.65,12.325,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Mailed check,49,100.85,50.425,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,Yes,Yes,No,Yes,No,Credit card (automatic),61,75.35,37.675,Two year,1
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,No,Yes,Mailed check,61,98.3,49.15,One year,1
False,Female,0,Yes,No,2,No,No,DSL,1,Yes,No,No,No,No,No,No,Electronic check,21,28.5,14.25,Month-to-month,0
False,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,23,90.45,45.225,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),56,103.2,51.6,Two year,1
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,Credit card (automatic),55,88.8,44.4,Two year,1
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,Yes,No,No,Yes,Electronic check,2,80.15,40.075,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,Yes,No,No,No,No,Yes,Electronic check,12,51.25,25.625,Month-to-month,0
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),68,89.6,44.8,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),64,76.1,38.05,Two year,1
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,59,110.15,55.075,One year,1
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,No,No,Yes,Electronic check,49,88.2,44.1,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,No,Yes,No,No,No,Mailed check,55,56.8,28.4,Two year,1
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic check,71,99.4,49.7,Two year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),25,20.95,10.475,One year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,114.85,57.425,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,72,105.5,52.75,Two year,1
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,7,89.5,44.75,Month-to-month,0
False,Male,1,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),72,84.45,42.225,Two year,1
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,No,Electronic check,8,75.0,37.5,Month-to-month,0
True,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Electronic check,11,44.05,22.025,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,110.6,55.3,Two year,1
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),15,85.6,42.8,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,34,97.65,48.825,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,47,109.55,54.775,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),10,19.95,9.975,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),71,24.65,12.325,Two year,1
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),59,99.5,49.75,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,Yes,No,No,No,Electronic check,23,54.25,27.125,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),72,19.4,9.7,Two year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,No,No,Yes,No,No,Yes,Credit card (automatic),22,56.25,28.125,One year,1
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,No,Bank transfer (automatic),15,75.35,37.675,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),66,105.0,52.5,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,28,20.5,10.25,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),57,100.75,50.375,One year,1
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,10,79.95,39.975,Month-to-month,0
False,Female,0,Yes,No,2,No,No,DSL,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,51,49.65,24.825,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,No,No,No,No,Mailed check,67,65.65,32.825,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),48,111.45,55.725,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),72,92.0,46.0,Two year,1
True,Male,0,Yes,No,2,No,No,DSL,1,No,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),59,41.05,20.525,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,10,85.6,42.8,Month-to-month,0
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,No,Yes,Electronic check,61,82.15,41.075,Month-to-month,0
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,22,69.25,34.625,Month-to-month,0
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,Electronic check,34,94.25,47.125,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,No,Yes,Electronic check,29,85.8,42.9,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,DSL,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,41,73.0,36.5,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),71,104.1,52.05,One year,1
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,No,Yes,Electronic check,15,84.3,42.15,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,60,99.8,49.9,Month-to-month,0
True,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,15,101.1,50.55,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,12,74.15,37.075,Month-to-month,0
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,No,No,Yes,Electronic check,71,92.0,46.0,One year,1
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),43,64.85,32.425,One year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,No,Yes,Yes,No,Yes,Mailed check,9,68.95,34.475,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),65,109.4,54.7,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),58,97.8,48.9,One year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,Yes,No,No,Yes,Mailed check,3,55.8,27.9,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),36,106.05,53.025,Two year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,16,100.0,50.0,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,42,108.3,54.15,One year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,No,Yes,Yes,No,No,Credit card (automatic),22,95.9,47.95,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,36,20.0,10.0,One year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,No,No,Credit card (automatic),31,88.65,44.325,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),69,105.4,52.7,Two year,1
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,71,99.2,49.6,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,DSL,1,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),66,70.85,35.425,One year,1
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,Electronic check,64,94.25,47.125,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,No,No,No,No,Yes,Electronic check,49,55.35,27.675,One year,1
False,Male,0,Yes,No,2,No,No,DSL,1,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),68,54.1,27.05,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),71,80.4,40.2,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,No,Electronic check,17,92.6,46.3,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Electronic check,56,100.55,50.275,One year,1
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,3,19.6,9.8,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),59,18.4,9.2,Two year,1
False,Male,1,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,Yes,No,No,No,Electronic check,7,64.2,32.1,Month-to-month,0
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Electronic check,5,69.95,34.975,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,No,No,No,Yes,Mailed check,30,50.0,25.0,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,63,107.5,53.75,One year,1
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,No,Yes,Electronic check,6,80.8,40.4,Month-to-month,0
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),53,106.1,53.05,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),10,67.8,33.9,Month-to-month,0
False,Female,1,Yes,No,2,Yes,No,DSL,1,No,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),68,60.65,30.325,One year,1
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,12,80.45,40.225,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,DSL,1,No,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),21,71.7,35.85,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),42,80.45,40.225,One year,1
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,2,70.35,35.175,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),48,96.9,48.45,Two year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),27,19.55,9.775,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Electronic check,46,94.65,47.325,One year,1
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),13,89.05,44.525,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,51,111.55,55.775,One year,1
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,90.95,45.475,Two year,1
False,Male,0,Yes,No,2,No,No,DSL,1,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),67,50.95,25.475,Two year,1
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),49,20.05,10.025,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,No,Yes,No,Yes,No,Mailed check,46,70.6,35.3,One year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,56,98.25,49.125,One year,1
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),9,75.75,37.875,Month-to-month,0
